0.100000	0.000000	4.870902
0.100000	0.150000	4.870572
0.100000	0.300000	4.869677
0.100000	0.450000	4.868488
0.100000	0.600000	4.867388
0.100000	0.750000	4.866800
0.100000	0.900000	4.867116
0.100000	1.050000	4.868652
0.100000	1.200000	4.871619
0.100000	1.350000	4.876120
0.100000	1.500000	4.882165
0.100000	1.650000	4.889685
0.100000	1.800000	4.898559
0.100000	1.950000	4.908627
0.100000	2.100000	4.919711
0.100000	2.250000	4.931627
0.100000	2.400000	4.944196
0.100000	2.550000	4.957249
0.100000	2.700000	4.970630
0.100000	2.850000	4.984201
0.100000	3.000000	4.997843
0.200000	0.000000	4.866984
0.200000	0.150000	4.866258
0.200000	0.300000	4.864246
0.200000	0.450000	4.861405
0.200000	0.600000	4.858380
0.200000	0.750000	4.855869
0.200000	0.900000	4.854510
0.200000	1.050000	4.854793
0.200000	1.200000	4.857033
0.200000	1.350000	4.861365
0.200000	1.500000	4.867777
0.200000	1.650000	4.876141
0.200000	1.800000	4.886252
0.200000	1.950000	4.897863
0.200000	2.100000	4.910711
0.200000	2.250000	4.924533
0.200000	2.400000	4.939080
0.200000	2.550000	4.954128
0.200000	2.700000	4.969476
0.200000	2.850000	4.984952
0.200000	3.000000	5.000412
0.300000	0.000000	4.864541
0.300000	0.150000	4.863394
0.300000	0.300000	4.860189
0.300000	0.450000	4.855576
0.300000	0.600000	4.850469
0.300000	0.750000	4.845853
0.300000	0.900000	4.842618
0.300000	1.050000	4.841441
0.300000	1.200000	4.842745
0.300000	1.350000	4.846704
0.300000	1.500000	4.853286
0.300000	1.650000	4.862304
0.300000	1.800000	4.873475
0.300000	1.950000	4.886463
0.300000	2.100000	4.900917
0.300000	2.250000	4.916496
0.300000	2.400000	4.932882
0.300000	2.550000	4.949793
0.300000	2.700000	4.966984
0.300000	2.850000	4.984248
0.300000	3.000000	5.001416
0.400000	0.000000	4.862770
0.400000	0.150000	4.861185
0.400000	0.300000	4.856736
0.400000	0.450000	4.850272
0.400000	0.600000	4.842979
0.400000	0.750000	4.836138
0.400000	0.900000	4.830895
0.400000	1.050000	4.828122
0.400000	1.200000	4.828357
0.400000	1.350000	4.831814
0.400000	1.500000	4.838445
0.400000	1.650000	4.848007
0.400000	1.800000	4.860137
0.400000	1.950000	4.874411
0.400000	2.100000	4.890390
0.400000	2.250000	4.907652
0.400000	2.400000	4.925810
0.400000	2.550000	4.944524
0.400000	2.700000	4.963503
0.400000	2.850000	4.982506
0.400000	3.000000	5.001335
